year,statefips,metrofips,geo_area,cicp_initiative,jobs14to18,jobs19to21,jobs22to24,jobs25to34,jobs35to44,jobs45to54,jobs55to64,jobs65plus
2021,0,00000,United States,BioCrossroads,18106.229041591778,95548.95603609888,275404.9885338243,1572843.09607652,1716033.0924843277,1682012.7114850094,1341526.650484546,365253.1204420627
2021,00,26900,Indianapolis-Carmel-Greenwood MSA,BioCrossroads,187.05903784589123,839.8820266726964,2952.358938903744,15614.66225626851,19315.51635667286,24007.63296862004,16710.73853805318,2772.2790778458475
2020,00,18020,Columbus MSA,BioCrossroads,0.0,36.80504332980574,60.01052884806469,259.1553861084726,255.1680919923786,331.7150769098551,195.53914420084172,36.92480925390621
2022,00,14020,Bloomington MSA,BioCrossroads,81.64561702508999,1351.5268472467762,2157.993163164236,8422.302615625365,6417.636364986603,5945.532752140519,5037.19050507151,1198.5555329318217
2020,00,31140,Louisville/Jefferson County MSA,BioCrossroads,42.6434871031671,302.2307199046054,658.04931555224,4097.489313014087,4904.755413849494,4763.707320108369,3234.3283313196716,791.7530519431463
2023,00,45460,Terre Haute MSA,BioCrossroads,21.505091032992002,36.75552930299605,107.28503481035511,483.2412442444462,580.9210611580058,535.6260361985804,480.29462300575784,111.75304437062182
2023,00,31140,Louisville/Jefferson County MSA,BioCrossroads,55.2968152957866,307.6649403609641,684.7374067832515,4102.265044690665,4897.330556367949,4868.597776636168,3301.4048586206945,906.1863274883335
2021,18,00000,Indiana,BioCrossroads,819.8429070896519,3531.0682396095935,8570.274858446139,40569.93631029032,44469.59740528775,49639.318570058786,38696.61927623907,8178.490572096074
2019,00,45460,Terre Haute MSA,BioCrossroads,10.02343185216,18.79913732203397,79.44084987838055,517.9442835716284,642.5770696874173,629.3538524200441,503.6578260039225,84.57291461361011
2021,00,21780,Evansville MSA,BioCrossroads,11.98882830705496,56.60067530053253,143.56227766500672,1104.186962116637,1292.9192506337133,1183.5251516065707,1018.2013403946809,208.4128260886479
2020,18,00000,Indiana,BioCrossroads,463.18791921062774,3102.1645805328603,7614.5606979982595,37953.590520860365,43774.49838770971,48614.579556247176,37561.35118872119,7585.051620849238
2019,00,34620,Muncie MSA,BioCrossroads,0.0,4.575132452330521,4.776091212583557,29.691875451936507,34.004229101451934,47.18610900145248,36.49995866048028,14.19920169731922
2023,00,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,371.8074962262502,2397.8116298795644,7508.314536997848,48323.57564033259,54197.18967525957,57177.77531495791,44892.52440051933,13258.622025636485
2022,00,33140,Michigan City-La Porte MSA,BioCrossroads,0.0,33.62564002263,56.23972734796414,178.36486806847023,121.05504036699747,135.4294143605175,169.17973693937356,38.55870279068269
2019,00,33140,Michigan City-La Porte MSA,BioCrossroads,0.0,12.00349289328096,36.307701830944914,153.99197847336512,142.5272759929046,176.170568524412,173.69246842681588,60.68354062031001
2020,00,34620,Muncie MSA,BioCrossroads,0.0,4.15485347477539,9.29806418557191,26.70313155753649,36.006482952517324,38.26524884883174,44.78096894762679,18.8804291571279
2022,00,34620,Muncie MSA,BioCrossroads,3.5787322517132463,27.722474004928532,41.22310898701332,69.54682664943691,52.10871437967759,45.40497084929965,36.40840469635479,13.689892278774767
2022,00,29200,Lafayette-West Lafayette MSA,BioCrossroads,15.558628676936879,134.4431185925696,386.98565232492456,1674.4499527061575,1606.1495263942065,1749.8538540962786,1566.3473782765,405.09700396402985
2019,00,31140,Louisville/Jefferson County MSA,BioCrossroads,47.54863064682441,250.33534121741826,615.2578811316473,3813.469349860218,4523.943817004591,4654.925494099357,3100.135907138416,765.7182738827245
2020,0,00000,United States,BioCrossroads,14407.397174918462,82965.81189895395,252397.4632417602,1473434.8571177446,1640371.832520497,1623264.1700916463,1293763.9980516336,332123.0054425561
2020,00,33140,Michigan City-La Porte MSA,BioCrossroads,1.9645209377105401,17.96053474752928,36.638441777357606,159.7716481601931,110.64878886346878,135.04673731681928,149.68377028856372,38.88784252860508
2022,00,21140,Elkhart-Goshen MSA,BioCrossroads,19.50240868919676,34.41238808652156,64.26330890491641,216.0667432383615,242.7831290239868,272.579782561401,229.1193638151758,94.78224533688952
2019,00,21780,Evansville MSA,BioCrossroads,10.3829389163256,42.409368867215406,125.4051681200082,915.903252239288,1113.8297225896551,1141.761165445786,742.8921586908781,196.66619038421962
2020,00,29020,Kokomo MSA,BioCrossroads,0.48440298902124,7.30935348317832,14.503432874435807,65.18537780893755,66.70669601004579,73.81116827096643,75.69015129177507,17.85796054567176
2019,0,00000,United States,BioCrossroads,14459.420346962315,87138.37568435217,249236.83252717156,1428225.0663054867,1602439.4796031427,1607320.8954555818,1266321.159878031,314870.8739941943
2021,00,31140,Louisville/Jefferson County MSA,BioCrossroads,59.9533127377832,368.30704363404504,731.1479417382362,4267.355236833132,5065.5723891454245,4894.305328994029,3323.253893122311,844.7430761774992
2019,00,43780,South Bend-Mishawaka MSA,BioCrossroads,8.908921707545998,74.05081257905063,141.88309691744578,1022.6803347634656,1094.2427671586868,1172.5157448228522,1427.314862747563,309.49634217461755
2022,00,31140,Louisville/Jefferson County MSA,Conexus,7232.611990601405,34962.79671306298,39809.60190360239,148783.41390240155,152989.0849069901,162160.96079730973,134824.3125062531,32547.652646739138
2023,00,29200,Lafayette-West Lafayette MSA,Conexus,559.3802648386,3607.971016914512,5730.216236184558,25126.503912460455,24822.075887389736,24683.847350107455,20155.158683587902,4736.528977407772
2021,00,34620,Muncie MSA,Conexus,132.547238976528,682.8007801006361,886.2984758141116,3966.234127499598,4436.529194855672,5717.6073516507795,5619.219320252872,1592.46275350776
2022,0,00000,United States,Conexus,773335.4504263889,3191637.7619685926,4603180.01096564,20338559.68706089,21369454.658385202,21712714.44988445,19533398.131910365,6075849.824255458
2023,00,18020,Columbus MSA,Conexus,258.11292697457594,1986.298526979528,3689.0739859568484,20297.65525858934,22178.543455000286,19648.8468489137,15655.517922985471,4582.562053285169
2022,00,21780,Evansville MSA,Conexus,1194.9137150512036,4013.904797973832,5813.135856299071,24183.326956466968,26672.47355080785,25909.560703775212,24226.628503022475,6583.592891541341
2023,00,21140,Elkhart-Goshen MSA,Conexus,4075.5957331457744,12646.147963489177,17537.18912273821,67734.2115390918,67883.29167950651,62979.442978629486,50510.89054346734,18517.363703749925
2020,00,45460,Terre Haute MSA,Conexus,272.744766464144,1150.2141333091042,1834.881211901436,9181.125668229646,10581.044693039228,12143.456048920436,11294.064008019819,2449.069998317328
2019,00,26900,Indianapolis-Carmel-Greenwood MSA,Conexus,6116.1316197215465,25790.994955820566,37702.80644375651,167236.50111359276,183749.64598908753,195661.52932460813,160219.00523184062,38262.83514332825
2020,00,23060,Fort Wayne MSA,Conexus,1273.360103219748,6144.3116588240255,9312.715467579397,40317.5592548837,45216.666109064536,49810.89963765466,45847.88854875183,10886.68619361216
2019,00,29020,Kokomo MSA,Conexus,143.23384418360402,706.3092914492402,1520.1812937946443,9263.969375057288,9487.246812957157,15105.948626811145,13007.859632470689,2085.0784679361714
2021,00,17140,Cincinnati MSA,Conexus,7390.867304234853,32596.865869194393,43804.66543927985,184799.4619286644,193443.20268312734,192207.53843314998,178627.2352863633,44769.11754117618
2022,00,45460,Terre Haute MSA,Conexus,439.839514287604,1885.2053774906394,2367.4328315966245,10163.05553768175,10976.3106555023,12864.249192207684,11601.877705751334,3060.0233939493232
2023,00,21780,Evansville MSA,Conexus,1206.7513588508036,3941.841716270891,5893.271279721666,24208.17742595788,26368.692013253665,25448.550729881586,23319.632251638268,6967.599510235567
2022,00,17140,Cincinnati MSA,Conexus,7635.654188349631,33717.79317635057,46819.830761907295,192064.93938041152,201156.3060437794,194949.6564371468,180495.3353542003,48753.70964087873
2022,00,23060,Fort Wayne MSA,Conexus,2193.869347421831,8246.438198892898,11612.776253076934,46816.296401187006,50272.82481307635,53581.073288545165,48189.69844390784,12920.262696888862
2022,00,43780,South Bend-Mishawaka MSA,Conexus,958.0750571757037,3211.044016803384,4376.245273220823,18704.332604628413,21058.759811776345,22811.853938821423,22935.649570125686,7585.319871106648
2022,00,29020,Kokomo MSA,Conexus,138.23512876924,601.2685915570721,1038.4665045012243,7244.77275041052,7969.876296423071,12375.114397894959,11277.158640850725,2243.6183859097673
2020,00,17140,Cincinnati MSA,Conexus,5850.365693722679,27901.75996324497,39510.72985728402,174358.34273330824,184350.98128685073,190517.76723538255,177098.18999762743,41769.33906504653
2019,00,17140,Cincinnati MSA,Conexus,5665.135603306367,27812.00294421812,40670.654959625695,179928.66954711793,187086.12886802983,200901.35499622088,182086.84772733945,42113.5362335295
2023,00,43780,South Bend-Mishawaka MSA,Conexus,876.8805881693482,3077.9948103789607,4546.594850831389,18829.23997634642,20753.269660874885,22703.59448445964,22040.496914124215,7869.15134548057
2020,00,16980,Chicago-Naperville-Elgin MSA,Conexus,18719.6936890155,73394.1069133668,125477.39342338203,611714.8452914658,679702.0799894638,740778.8928152148,669248.0557221135,209779.86571366683
2019,00,18020,Columbus MSA,Conexus,352.92891327662,1994.2969670716564,4188.150771472529,22315.175523123293,21441.27709138722,20287.90908549128,15983.168104690314,4099.374874968832
2021,00,21140,Elkhart-Goshen MSA,Conexus,6402.839026659229,18074.98740458298,21115.410654160583,76409.0958858135,73001.57102712542,66135.21456158126,51985.16225204449,17113.846380844207
2019,00,29200,Lafayette-West Lafayette MSA,Conexus,303.546035733588,2756.818260583496,4925.233974413399,22430.67485755615,23044.900363240624,25222.733686864987,19470.728913127445,3666.630235453535
2021,00,14020,Bloomington MSA,Conexus,308.41828617891593,2170.4325376293723,3536.2529108520644,13258.701629987978,10898.064275834397,10740.18231880857,9777.443737321584,2565.1508581204603
2020,00,21780,Evansville MSA,Conexus,919.37380453246,3150.3159349494395,4626.8084118259385,22565.577273130984,24121.314222236517,25078.32041164063,24822.051585221245,5750.633033493503
2021,00,45460,Terre Haute MSA,Conexus,395.52878599691593,1448.2290044149279,1985.2356806248279,9079.26719178005,10430.05044318201,12145.726422656799,11406.418960677755,2790.952257499711
2023,0,00000,United States,Conexus,747121.457817302,3117476.2388354014,4618084.872199004,20451385.817883346,21718156.120298598,21640451.153716892,19489769.091556143,6470534.825968393
2023,00,34620,Muncie MSA,Conexus,116.72727030342799,798.620787122232,1031.8520392605963,4170.404937555682,4915.717657058543,5937.331702274763,5874.319880744641,1754.3606307658074
2022,00,16980,Chicago-Naperville-Elgin MSA,Conexus,24576.58190799096,97708.2653667541,144044.10579515403,649692.3566394775,696958.1825276286,746434.4213629457,677973.9543846772,238337.0251026246
2019,00,16980,Chicago-Naperville-Elgin MSA,Conexus,18526.101084081638,75885.56834231735,132583.63363065888,632494.9670737947,699247.6645547347,771357.3577814583,686639.5334687517,209443.03881336132
2023,00,29020,Kokomo MSA,Conexus,101.84205595673599,563.464169971928,931.197989397552,6948.305733457958,8157.30621420094,12532.193711177817,11802.087335124756,2714.6286323897316
2023,00,33140,Michigan City-La Porte MSA,Conexus,286.28673324109207,1575.00115495988,2169.607114129872,9614.265009969082,10045.715034720333,10903.279527173006,10037.832256591317,3046.0126676614595
2021,00,29020,Kokomo MSA,Conexus,120.38711169464798,706.6687800781281,975.500039392188,7984.123657835302,7993.535352606669,13232.636658201003,12157.38556533203,2254.4707874619644
2021,00,23060,Fort Wayne MSA,Conexus,1674.3642372446157,7033.426203210764,10351.954631610604,43076.34201184567,47367.31946732011,51187.343731637855,47105.10698261514,11716.415917548102
2021,00,33140,Michigan City-La Porte MSA,Conexus,279.6629812295239,1357.19378908516,2040.803248085836,8739.601277014968,9156.468258616129,10047.031381149842,9414.987095339062,2621.8226508347593
2019,00,21140,Elkhart-Goshen MSA,Conexus,4215.36711266112,13818.31603770771,17806.63553551366,68864.0242561102,68241.97069534384,63750.91009509766,48975.63546210293,14909.897244184931
2020,00,14020,Bloomington MSA,Conexus,223.30533993804,1564.1615548489,3084.976412329324,11558.8340556952,10092.07297579456,9663.463915721122,8843.136209778157,2187.0313127155882
2023,00,26900,Indianapolis-Carmel-Greenwood MSA,Conexus,9917.085705916199,35279.17339642355,48840.551013501565,195416.3851856153,206466.82428912673,204762.92631151978,169223.38224822894,50611.41890962069
2021,00,16980,Chicago-Naperville-Elgin MSA,Conexus,24045.154127447495,86709.04194337736,132135.53217019935,617509.104133711,678984.7687719241,735164.8744300767,672317.0614869078,220543.8591558393
2023,00,23060,Fort Wayne MSA,Conexus,2450.710070034344,8629.142587648263,11889.187985438659,48481.197095273965,50793.97425115595,53807.28778930141,47667.357533354916,13987.049483691322
2020,00,21140,Elkhart-Goshen MSA,Conexus,4279.098071310785,12973.644153971014,16495.163137399166,63803.872020248156,63957.76979570335,59138.55886843842,47059.26128725295,14732.1627718543
2019,00,14020,Bloomington MSA,Conexus,252.85546011399202,1807.939260224908,3195.4188433264726,11264.643120342835,9837.819708434823,9558.828139734977,8871.945512138422,2115.1971479826084
2022,00,26900,Indianapolis-Carmel-Greenwood MSA,Conexus,9661.873532700414,35893.77100759084,47812.586606216544,187506.19122968186,200116.46015424334,201921.99734283125,166998.78807982817,46353.914951190236
2023,18,00000,Indiana,Conexus,36009.59111348105,120547.93940208806,168287.70177036227,698929.4527090504,736680.7570642234,755499.1861594539,652474.378092742,196998.4889487669
2022,00,18020,Columbus MSA,Conexus,363.974119779096,1919.6711093876922,3666.073035468021,20201.842765971982,21205.08340957451,19462.134222098364,15538.956527868573,4226.271099927689
2021,00,18020,Columbus MSA,Conexus,226.03712656649196,1635.7620074352517,3237.930785862564,19370.730885384437,20289.275093902983,18969.865629160653,15229.17530529367,4180.636566496444
2020,00,43780,South Bend-Mishawaka MSA,Conexus,739.548750074048,3110.0012979103194,4077.3756364865244,18133.98759403498,20797.588589068942,23211.644041299733,23269.165664433844,6567.5560917778685
2021,00,43780,South Bend-Mishawaka MSA,Conexus,922.476965405616,3388.7095995031395,4368.354433414251,17906.317550573116,20908.914603900994,22891.828451871108,23117.91871753137,7162.1645268168695
2023,00,17140,Cincinnati MSA,Conexus,7100.293719033138,31893.86315058885,47148.96654321535,194660.35804546016,205215.6397816145,196006.6615658872,181146.83219727667,53226.85025265955
2020,00,26900,Indianapolis-Carmel-Greenwood MSA,Conexus,7275.460670512014,29138.111753200745,38664.64038181678,165280.60480999234,181224.2649679995,188651.4564018796,157483.38721685414,38661.426775950895
2019,00,23060,Fort Wayne MSA,Conexus,1227.6976614249559,6583.001875398205,9774.335728739075,43454.528744527284,48085.265457041045,54152.31932000449,49255.74217701359,11387.687429795855
2023,00,14020,Bloomington MSA,Conexus,259.9403791459719,2017.9592383519196,3419.57760676746,14189.764369925457,11787.402445469601,11347.70139731382,10609.869785552726,2921.813298536133
2021,00,29200,Lafayette-West Lafayette MSA,Conexus,397.00864638952004,2983.7663828245786,4935.931772609671,22471.66381976046,21721.98374034052,23626.719718890447,19080.67330847489,4103.902095705816
2020,00,29200,Lafayette-West Lafayette MSA,Conexus,367.24425384950405,2530.5522399593797,4561.833230265136,21178.90409096894,21296.670898942684,23272.767810837297,18424.130474745914,3789.010807652174
2022,18,00000,Indiana,Conexus,39155.27822759671,128263.82930573232,171499.37166091386,698496.6951141333,732111.9154811916,759166.2755162893,657411.2853114088,185449.09124981484
2019,18,00000,Indiana,Conexus,27658.771026043727,104857.12391885572,152224.46971391176,658562.6081110598,707070.1979566803,765111.0817454715,657171.3212181181,157472.48265768704
2021,0,00000,United States,Conexus,731292.9992919991,2917904.5117002944,4235171.612265309,19171389.19271179,20353965.61951529,21108403.303923085,19070663.91075904,5550345.858776799
2021,00,26900,Indianapolis-Carmel-Greenwood MSA,Conexus,8985.383792797138,33371.39295157721,42822.471781249595,173122.9686875502,186981.39149762495,193005.36745710694,162376.084428716,41990.535013477
2020,00,18020,Columbus MSA,Conexus,263.186946391232,1548.1805912856914,3499.6154039954404,20142.44216615874,19896.357127883886,18745.64905541312,15216.363258440508,4100.201404399324
2022,00,14020,Bloomington MSA,Conexus,349.13980507190405,2882.6617409864884,3996.688057289193,15179.772711236516,12361.147765731488,11868.177428838051,10683.009191718995,2857.558564514457
2020,00,31140,Louisville/Jefferson County MSA,Conexus,7086.491476634255,31333.707208318297,34988.24741782778,135505.1550707389,140534.29606243467,154240.78237453708,127176.38961755169,26550.011441782444
2023,00,45460,Terre Haute MSA,Conexus,466.23828549258405,2019.381368007304,2596.3414857718876,10235.128548190209,11361.05654946254,13029.155777900583,11591.46498305056,3098.7027223031364
2021,18,00000,Indiana,Conexus,35708.8626854273,119432.05121571549,158376.58161021888,659368.8783357326,699589.4147798296,732199.1031036766,645359.1598034032,173151.66397441988
2023,00,31140,Louisville/Jefferson County MSA,Conexus,6611.4717847821,32940.30918934792,39940.18450648321,151171.38252727242,155231.98856058446,162106.06707162247,135116.31696477093,34484.95496340809
2019,00,45460,Terre Haute MSA,Conexus,269.968167459396,1325.56893005308,2080.9017402799154,9689.038817849048,11638.686079441411,12838.917849081956,12053.199727104973,2442.2720478753117
2019,00,34620,Muncie MSA,Conexus,140.21452587776798,710.2190991197681,1084.9724234363277,4549.185780331979,5039.743325568179,6392.898425170403,5956.58889677184,1533.0044380528602
2020,18,00000,Indiana,Conexus,27325.38421850174,102700.41378209538,145750.9074023546,628926.6618964192,676657.2739164408,718447.641594797,632802.7057920357,159104.77764676022
2021,00,21780,Evansville MSA,Conexus,1320.2497397950838,3809.6029108650987,5269.443714034147,23043.221545074193,25298.43495044438,24760.924766424,24394.93245690335,6113.687445743205
2020,00,34620,Muncie MSA,Conexus,89.29530569221599,572.1527227169439,822.6141161451399,4035.917665245489,4464.849170988379,5772.814034148497,5592.297715447624,1468.9360217174515
2022,00,34620,Muncie MSA,Conexus,189.15023012119192,749.87610194402,973.67492404006,4064.401066020051,4678.840004407448,5697.552181258701,5728.52953156639,1643.9806551275433
2019,00,33140,Michigan City-La Porte MSA,Conexus,200.35983135803997,1290.8632175440205,1919.4805744049522,8718.815302166218,9475.183512090938,10754.549121104033,9545.928716510985,2440.2782297338367
2022,00,33140,Michigan City-La Porte MSA,Conexus,281.928590488432,1532.6721032062283,2145.9448016538195,9111.784227611444,9621.957036106152,10459.421628981792,9803.243831523123,2838.602039381553
2023,00,16980,Chicago-Naperville-Elgin MSA,Conexus,24531.690673290486,98464.74628331511,147088.50962036126,659787.6615008079,706445.2389060195,748989.4626771334,679110.3428801358,255035.7895267722
2019,00,31140,Louisville/Jefferson County MSA,Conexus,7036.381021020419,29716.63839241834,35313.73070996671,136854.30563698575,142702.57265999942,161218.7956119784,129406.51713314778,26642.52357329684
2020,0,00000,United States,Conexus,581327.9648960171,2503594.4497550777,3927289.372253932,18611230.118432555,19776344.133568615,20965442.498473093,18752732.800689954,5178943.504679466
2022,00,29200,Lafayette-West Lafayette MSA,Conexus,635.6394142383681,3296.779427204659,5334.761797750762,23822.182331325545,23561.051726690275,23816.552721749984,19291.407797988843,4347.834103924404
2020,00,33140,Michigan City-La Porte MSA,Conexus,215.480139917856,1196.1534004736195,1928.1162693523245,8650.92251978289,9089.718038821518,10037.760084602382,9077.756847533274,2501.7775177988997
2022,00,21140,Elkhart-Goshen MSA,Conexus,6293.933574293715,18276.815098936924,22381.417794437722,79758.57811987764,75724.51929732779,68072.4068852836,54107.5266701006,18961.38323785799
2020,00,29020,Kokomo MSA,Conexus,100.661939103756,735.0666491078323,1194.0076531079003,8796.58647602225,8876.07889661831,14561.714107393647,13141.437461984755,2268.721162567727
2019,00,21780,Evansville MSA,Conexus,840.161714410044,3424.916996006488,5032.553247210338,23149.348842504853,25303.665254954725,26894.555706443993,25766.802526266434,5915.222001260752
2019,00,43780,South Bend-Mishawaka MSA,Conexus,784.2056520790959,3242.6198438487468,4314.651520470081,19552.057829472942,22124.26024261409,24897.330675850237,25052.169316310417,6765.806039684091
2019,0,00000,United States,Conexus,541956.0270183798,2473334.770719665,4061982.3095793803,19165693.945897665,20312956.256034836,22036696.63190243,19300898.69761411,5174867.03496875
2021,00,31140,Louisville/Jefferson County MSA,Conexus,7768.899329115975,34065.81174173349,36983.52125057289,140621.42087228273,144631.12437403115,157112.82353347528,129924.89301169425,28677.65121253264
2022,00,31140,Louisville/Jefferson County MSA,TechPoint,152.29448849082002,1021.3417005107189,2659.643220765978,15074.6912832288,16653.957334987357,12129.784786474587,7917.144938269127,1879.4075026124428
2022,0,00000,United States,TechPoint,31448.191679128682,198689.44935669872,703681.5574089721,4589969.569236212,4730248.45724319,4096983.6365692797,2951660.6305944,810925.9699812602
2021,00,34620,Muncie MSA,TechPoint,0.0,64.03219794666,207.23451889980603,812.145486006903,774.014747123709,836.811754817022,646.2185046418591,151.835801231229
2023,00,29200,Lafayette-West Lafayette MSA,TechPoint,35.159439898329,253.20335459673,309.200225655345,1227.0195102926486,1172.2670570618372,1055.938452281643,769.1029125370769,192.254669785959
2022,00,21780,Evansville MSA,TechPoint,6.362777644479,70.00429472802901,285.92135875836004,1420.8794384565872,1678.3183389288515,1510.503636381357,1227.1746729863312,308.80271820834906
2023,00,18020,Columbus MSA,TechPoint,9.352188385827,39.774021262983,70.892024800878,807.695563067865,635.0815664751509,477.93385186443,353.73661257142487,90.71383446736799
2020,00,23060,Fort Wayne MSA,TechPoint,20.996537264208,224.89789735874996,635.062002191994,3236.0247029884436,4294.680735290127,4064.5810496474783,4310.139610299765,822.058561667283
2019,00,26900,Indianapolis-Carmel-Greenwood MSA,TechPoint,220.916863256424,1229.4365817790947,4514.325654046461,25382.359993945178,26281.94429456729,21505.41122548975,14944.54154550855,3218.9681492810555
2020,00,45460,Terre Haute MSA,TechPoint,2.228192197791,21.410428290960002,42.799029601605,314.22491733276894,399.49372301098197,453.1299048147209,400.172349262965,87.48863153267399
2023,00,21140,Elkhart-Goshen MSA,TechPoint,50.449728060573,104.326353126726,128.29452514493101,643.4559467367031,735.0589660057561,913.5801045221278,772.273833796917,327.506625355146
2022,00,17140,Cincinnati MSA,TechPoint,136.667196191871,1363.0629085824871,3676.879611613996,20856.70292853492,22233.41809076435,19082.702540311693,14609.645007312933,3414.1168050104848
2023,00,21780,Evansville MSA,TechPoint,19.156307536992003,75.778139499081,245.00884345400704,1381.030357760754,1606.8636159305252,1484.1459427145912,1103.972736238554,313.7805331185
2022,00,23060,Fort Wayne MSA,TechPoint,30.118484121494998,286.709428731456,751.4262026130122,3415.4242201245174,4370.143235027076,4264.777556777424,4423.729548954519,1023.2038973378371
2021,00,17140,Cincinnati MSA,TechPoint,124.417627109766,1290.090628251564,3726.6485605303405,20612.010195314968,21686.357170747833,19094.979424729885,14726.160927301637,3159.906154501575
2019,00,29020,Kokomo MSA,TechPoint,0.0,4.0725095864880005,18.292524884541002,142.02589389235504,172.46704655091,168.477486146088,126.167809921482,38.269561146122996
2022,00,45460,Terre Haute MSA,TechPoint,8.68856117058,23.48941710906,61.49689645560001,259.764473344629,346.20363378205207,342.06868225400996,349.76857104033303,101.87069901291001
2022,00,43780,South Bend-Mishawaka MSA,TechPoint,25.722399731454004,281.97278773082394,464.478322633572,1883.15472707571,1967.92511837529,2033.608842161631,1588.1916512518624,433.4396682159031
2022,00,29020,Kokomo MSA,TechPoint,0.0,6.6788718081119995,22.980033491586003,131.76520953834898,192.07082535719104,197.08402035346592,116.7332908981959,33.76763760820499
2020,00,17140,Cincinnati MSA,TechPoint,162.36238780826702,1343.4113600822907,3721.132302464716,20260.172457011115,21613.801116703235,18846.229087146505,14389.75096548573,2926.9040942232327
2023,00,43780,South Bend-Mishawaka MSA,TechPoint,20.249807564967,189.40054569743097,351.31634363126096,1784.8930296483031,2070.0294672546897,2148.2452892675165,1614.1523476941206,455.814932501016
2020,00,16980,Chicago-Naperville-Elgin MSA,TechPoint,640.4088578752919,3530.237569372651,17985.940852067222,118388.118342921,117772.5987985623,102416.68566252063,75404.3702200071,18826.683283623206
2019,00,17140,Cincinnati MSA,TechPoint,116.58748730162398,1376.0617159018855,3875.276910564834,20402.90487422312,21335.622168349535,19028.289458116516,14058.321841187504,2751.5524165616703
2019,00,18020,Columbus MSA,TechPoint,2.4465904503030003,37.904132744289,95.21014933947899,945.7503599042041,771.4340397377069,491.5995556474587,394.91931108227095,143.53553923407
2021,00,21140,Elkhart-Goshen MSA,TechPoint,58.768734470427,93.34128476162701,118.30662351609001,577.223093833572,648.5811271099589,793.5628781073299,732.763415366868,291.40989226214396
2019,00,29200,Lafayette-West Lafayette MSA,TechPoint,14.211930872457,235.16603314113001,210.151919588517,776.8170669391529,934.7058161014829,807.554370657885,555.94391805177,126.43830261864001
2020,00,21780,Evansville MSA,TechPoint,0.0,103.79835366611701,330.828669837411,1671.7625632158629,1892.9373150423867,1580.0834753239171,1269.4399936777322,241.37432639405998
2023,00,34620,Muncie MSA,TechPoint,0.0,45.768820159776,182.087387229855,706.014845610498,743.4727290280589,756.294035540277,606.876584104191,111.149145991005
2021,00,14020,Bloomington MSA,TechPoint,0.0,59.01487011019799,170.205160589184,962.203148313795,823.9516991550058,952.916120402763,589.258111408833,202.11636641026197
2021,00,45460,Terre Haute MSA,TechPoint,9.77903794188,17.570032528482002,58.69956336729601,308.3130251421869,372.0305375557769,387.018622050108,354.644483486229,94.915863908775
2023,0,00000,United States,TechPoint,29794.02708760944,191237.8218033738,666217.193160444,4566787.86219378,4788810.09374652,4088621.64779715,2936723.0452666203,867382.0234453351
2019,00,16980,Chicago-Naperville-Elgin MSA,TechPoint,796.9568683720531,4335.586749689341,19303.41780948994,122332.58689595106,120417.03324670214,105873.89952017597,76297.52335709646,18638.76473144073
2023,00,29020,Kokomo MSA,TechPoint,0.0,7.589481941676,26.484845001929997,159.332462467167,200.31466842642297,217.515888203202,154.407833153634,47.928359724920995
2022,00,16980,Chicago-Naperville-Elgin MSA,TechPoint,1026.085679000565,4079.5885325832296,17389.953785780883,117775.18005784384,116250.61038762063,101251.91455252028,74436.11684644013,21135.01998123744
